tweets,likes,time
RT @exmoorjane: Talking lists of 'best books' for #DevonBookHour - modern fiction: Never Let Me Go; The Kite Runner; The Book Thief; Wolf H…,0,2021-07-04 10:23:25
Cyber-Thief Invention (Part 1) is the highest selling book since Charlotte's Web!,0,2021-07-04 10:23:09
"@Deep_Diary The Book Thief...

Considering that you already read,
The Lord of the Rings,
Harry Potter,
The Hobbit.",0,2021-07-04 10:01:35
RT @chelsabdullah: Please excuse my endless screaming but I also just found out THE STARDUST THIEF is on Goodreads?! If you are interested…,0,2021-07-04 09:32:07
Book Review: The Book Thief https://t.co/ejPv1K1H9p,0,2021-07-04 09:26:14
"@sunderhobi kafka on the shore
a thousand splendid suns
the book thief
cinnamon gardens
the theory of everything",0,2021-07-04 08:59:31
"RT @creswelllyn: **NEW**
Cat Thief &amp; Other Short #Stories
Only 99p/$1.23
#FREE on #KU 
Diverse, dark-humoured and deliciously bite-sized. A…",0,2021-07-04 08:37:25
Cyber-Thief Invention (Part 1) is the highest selling book since To Kill a Mockingbird!,0,2021-07-04 08:31:37
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-04 08:23:05
"At this weekend, I plan to watch Dark Comedies and I called my weekend plan Heathers &amp;Reading because this weekend plan also has &lt;The Book Thief&gt; , and listen to BIGBANG s songs. In the end, I will go to Santorini at noon.",0,2021-07-04 08:17:08
Cyber-Thief Invention (Part 1) is the highest selling book since The Hobbit!,0,2021-07-04 08:12:37
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-04 07:37:16
RT @AngieDokos: Smorgasbord Book Reviews Rewind -  #Thriller #Sci-fi- The Hitman and the Thief by Richard Dee https://t.co/8tgbMO6N2e via @…,0,2021-07-04 07:28:36
RT @AngieDokos: Smorgasbord Book Reviews Rewind -  #Thriller #Sci-fi- The Hitman and the Thief by Richard Dee https://t.co/8tgbMO6N2e via @…,0,2021-07-04 07:26:39
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-04 06:48:37
RT @chelsabdullah: Please excuse my endless screaming but I also just found out THE STARDUST THIEF is on Goodreads?! If you are interested…,0,2021-07-04 06:47:00
"At this weekend, I plan to watch Sports Comedies type of movie,then I will read a book named &lt;The Book Thief&gt; , and listen to Pink Floyd and I called my weekend plan Psychedelia Watertown because this weekend plan also has Venice in the evening.",0,2021-07-04 06:41:52
RT @chelsabdullah: Please excuse my endless screaming but I also just found out THE STARDUST THIEF is on Goodreads?! If you are interested…,0,2021-07-04 06:39:32
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-04 06:32:38
Book of a Lifetime: The Book Thief by Markus Zusak https://t.co/35G5vbvrrj,0,2021-07-04 06:27:39
"@RobertOGILLO1 @mwithigaP @WaNduta8 @ThisIsGills @harun_muya @jengomcm @samuelngugikar1 @speakkam @mwanainchi1 @mauriceoyamo @panafriKanguru @judy2mao @allanodera @slmiheso @LichinaL @mari_mwangi @engmagero17 @AgapetusWamalwa @gic912 @GaturuSalim @HakiNgo @ParassisO @MaryRware @milliciachris @triendent @JoeOisebe @Ole_Naipota @masaaiwaria @OSOFIA14 @jabbyzo @BenjaiBlessings @chothep @ayogo_do @NenstOrg2011 @TomJMO @DaimanJunubi @BasilioCC @WeruNyaga @SolomonKarori2 @BernyG11 @Pmwanyosh @bryoreily @dnjaga1 @GikuhiWambugu @nimrod_josh @Vikingskenya @LydiahKinyanju4 @Otiken2015 @AndyT14845567 True, the Prezo told us he cannot work with or hand over to a thief..His right hand man Murathe promised to unleash a dossier before 2022 elections..The Prezo promised to bring Kemsa heist perpetrators to book within 21 days&amp;claimed that ksh 2b is lost daily, why the inaction?",0,2021-07-04 06:12:06
"RT @MuiPikachu6: Favorite video game: Splatoon 2
Favorite manga series: Attack on Titan
Favorite anime: The Dragon Ball series (mainly Z)
F…",0,2021-07-04 06:11:39
"Favorite video game: Splatoon 2
Favorite manga series: Attack on Titan
Favorite anime: The Dragon Ball series (mainly Z)
Favorite TV show: Either Archer, The Wall, or the 2012 TMNT cartoon
Favorite movie: Finding Nemo
Favorite book: The Book Thief https://t.co/o0VRQUjZTW",2,2021-07-04 06:11:33
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-04 05:54:58
"At this weekend, I plan to watch Horror and I called my weekend plan Horror &amp;Reading because this weekend plan also has &lt;The Book Thief&gt; , and listen to The Stone Roses s songs. In the end, I will go to Santorini in the evening.",0,2021-07-04 05:51:50
Cyber-Thief Invention (Part 1) is the highest selling book since Harry Potter!,0,2021-07-04 04:31:00
@NcitysJae yeah !! i cant do the full thing anymore bc ive misplaced my lightning thief book but im looking for it,1,2021-07-04 04:02:35
And your next read is: The book thief 📚. Tweet me with your recommendations!📚,0,2021-07-04 03:38:56
"in truth, i think he was afraid. rudy steiner was scared of the book thief's kiss. he must have longed for it so much. he must have loved her so incredibly hard. so hard that he would never ask for her lips again and would go to his grave without them.",2,2021-07-04 03:29:51
Oh shit… there is a profiteering used book thief on the loose stealing free books. It’s really common according to @BPD_MN. https://t.co/Hi1TmKt0uI https://t.co/8x93cMzIG3,1,2021-07-04 03:27:19
"I started collecting books when I was a teenager, but I got obsessed and I reached the point of becoming a book thief. I think I have about 200 books but I haven’t even read half of them. The good thing is that I stopped purchasing/stealing books about a year ago. 😌 https://t.co/cR8g501P5T",2,2021-07-04 03:08:39
RT @valaropia: Every single thrift store I’ve gone to has had a copy of the book thief. THEIRS ALWAYS ATLEAST ONE DAMN COPY,0,2021-07-04 03:02:00
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-04 03:01:47
"TONIGHT ON “WILL CARO ANNOTATE THIS BOOK?” WE HAVE HER BEAUTIFUL BELOVED COPY OF THE LIGHTNING THIEF WHICH SHES ABOUT TO REREAD, COMMENT DOWN BELOW IF YOU THINK SHE’LL RUIN IT",8,2021-07-04 03:01:37
Cyber-Thief Invention (Part 1) is the highest selling book since The Da Vinci Code!,0,2021-07-04 03:00:53
@stellasabitch the book thief and i am the messenger,0,2021-07-04 02:52:06
Every single thrift store I’ve gone to has had a copy of the book thief. THEIRS ALWAYS ATLEAST ONE DAMN COPY,0,2021-07-04 02:50:02
@CasieBazay @meganefreeman @JLew100 I just finished The Book Thief (sooo good) and now I’m on to Have We Met? by @camilliemill and loving it!,3,2021-07-04 02:47:25
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-04 02:39:45
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-04 02:27:47
Smorgasbord Book Reviews Rewind -  #Thriller #Sci-fi- The Hitman and the Thief by Richard Dee https://t.co/8tgbMO6N2e via @sgc58,2,2021-07-04 02:20:31
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-04 02:19:26
Cyber-Thief Invention (Part 1) is the highest selling book since Steps to Christ!,0,2021-07-04 01:52:51
"One time in middle school I was the key witness to a petty crime and when I was being questioned, I couldn’t even answer in detail cuz I dead was reading a book during the crime and only looked up enough to identify the thief 🤣🤣",1,2021-07-04 01:43:15
"At this weekend, I plan to watch Sports Comedies type of movie,then I will read a book named &lt;The Book Thief&gt; and I called my weekend plan Fantasy Teen Spirit because this weekend plan also has Nirvana s songs. In the end, I will go to Snake Island in the evening.",0,2021-07-04 01:32:20
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-04 01:30:20
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-04 01:16:39
@tycarlin11 the book thief,2,2021-07-04 01:08:07
@virginmanunreal @TXProfessor @VakV99 @mannyfidel community. Over the years we’ve heard from many stewards who’ve discovered that a book “thief” really wasn’t a thief at all” 2/,0,2021-07-04 01:07:37
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-04 01:05:32
"Prometheus, thief of light, giver of light, bound by the gods, must have been a book.",0,2021-07-04 00:50:01
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-04 00:42:17
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-04 00:41:57
"At this weekend, I plan to watch Baseball type of movie,then I will read a book named &lt;The Book Thief&gt; , and listen to AC/DC and I called my weekend plan Arena Greece because this weekend plan also has Santorini in the morning.",0,2021-07-04 00:41:36
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-04 00:41:33
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-04 00:33:23
Do you struggle picking out what book to read next? Why don't you try: The book Thief. Check back in an hour for more recommendations.,0,2021-07-04 00:17:37
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-04 00:03:36
Cyber-Thief Invention (Part 1) is the highest selling book since The Lord of the Rings!,0,2021-07-04 00:00:54
"Check out my book - 'The Trilogy: A Diary, A Thief &amp; A Secret' - on #BookBuzzr - https://t.co/8jI6PqaqbJ",0,2021-07-04 00:00:11
"@eiriiina Off the top of my head:
Three Billboards Outside Ebbing, Missouri
Green Book
The Help
Hidden Figures
Whiplash
Lion
Life of Pi
The Intouchables
The Pianist
The Book Thief
The Boy in the Striped Pajamas",1,2021-07-03 23:41:09
Cyber-Thief Invention (Part 1) is the highest selling book since Harry Potter!,0,2021-07-03 23:27:26
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 23:24:56
Cyber-Thief Invention (Part 1) is the highest selling book since The Hunger Games!,0,2021-07-03 23:19:54
"At this weekend, I plan to watch Anime Horror type of movie,then I will read a book named &lt;The Book Thief&gt; and I called my weekend plan Fantasy Monson because this weekend plan also has Marilyn Monson s songs. In the end, I will go to Disney Theme Park in the morning.",0,2021-07-03 23:02:20
"RT @VipulSharma440: In #Iraq, in the #book #market, books remain in the #street at night because Iraqis say: ""The #reader does not #steal a…",0,2021-07-03 22:58:10
I saw the book thief three times.,0,2021-07-03 22:57:32
خلصت كتاب the book thief و ساب حفره فى قلبى 😢🥺,0,2021-07-03 22:47:31
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 22:37:42
@y4nny11 it’s a good education and a great experience. i find myself lost in my book (percy jackson and the lighting thief).,2,2021-07-03 22:31:53
Cyber-Thief Invention (Part 1) is the highest selling book since Steps to Christ!,0,2021-07-03 22:12:04
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 22:07:46
RT @busywriting: Uum. I use Little Libraries all the time. Sometimes it’s a while until I put a book in to replace the one I took. And a co…,0,2021-07-03 21:34:03
Uum. I use Little Libraries all the time. Sometimes it’s a while until I put a book in to replace the one I took. And a couple of times I forgot. Am I a thief?! @BPD_MN https://t.co/wfRGYIMcc9,3,2021-07-03 21:14:56
#Win $15 GC #BookTour #Giveaway #BookBoost #Historical #Fiction #TheAlchemyThief #PiratesAndPuritans @RADennyAuthor https://t.co/meVl7IKyou,0,2021-07-03 21:11:02
"@OurLadyofAntifa I'd say there's a but if a difference between a load of stuff in the side of the road with a ""free"" sign and a little free library, but maybe that's just me, but We'll never know the true intent of the great used book thief, alas his identity will remain a mystery.",0,2021-07-03 21:08:32
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 20:02:25
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 19:45:09
"@SusanHuddlest14 Did a little googling, turns out the head guy is a thief &amp; con man, similar to the Orange Guy.

After the show was cancelled, he wrote a book.

Then, he booked public appearances... Rather, sold tickets, but never set up the gig. 

$80,000 in bogus ticket sales.

1 month in jail.",3,2021-07-03 19:43:53
"@fideyontilt @GottaBKwiker @HasWhiteFriends @ItsTheBrandi But, but...? Are you saying the cops should do something to the ""thief""? Cause yes, it is absolutely true that you can do whatever you want, regardless of any ""social contracts"".
What is the alternative? Cops forcing people to only take one book?",0,2021-07-03 19:24:17
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 19:22:01
#Win $15 GC #BookTour #Giveaway #BookBoost #Historical #Fiction #TheAlchemyThief #PiratesAndPuritans @RADennyAuthor https://t.co/gtVG9rrVja,1,2021-07-03 19:17:50
Idk when i’ll ever be ready to read “the book thief” and “the invisible life of Addie LaRue”,0,2021-07-03 19:14:40
"RT @Adem_2063: #shortstories
 The young woman was reading her book excitedly. She was not aware of anything. She first noticed the man sitt…",0,2021-07-03 19:11:46
"RT @SpoilerDerden: Φίλε, θα είμαι ευγενικός. ΕΣΕΊΣ να πάτε να γαμηθειτε. Που κρύβετε την ψεκα σας πίσω από δήθεν αντιφατικές πληροφορίες, η…",0,2021-07-03 19:02:11
"@JennyJinya There is another book from the Death's series, it's The thief of Time.",1,2021-07-03 19:01:11
Cyber-Thief Invention (Part 1) is the highest selling book since The Cat in the Hat!,0,2021-07-03 19:01:10
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 18:55:53
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 18:42:22
"@stateofgirlboss the book thief (reread), daisy jones and the six, gather together in my name 😌",0,2021-07-03 18:41:55
Do you struggle picking out what to read next? why don't you try: The book thief 📚. Tweet me with your recommendations!📚,0,2021-07-03 18:40:02
one was a book thief. the other stole the sky.,0,2021-07-03 18:39:51
"RT @FantasyIndies: ✨ Spotlight Saturday ✨ 

Thief of Spring: A Hades and Persephone Retelling (Part One) (Faeries of the Underworld Duology…",0,2021-07-03 18:37:43
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 18:32:41
"@limerickless @GGKrishnamoomoo @CBHessick But if someone drives from free library to free library, taking every single book from each, without discrimination, and solely with the intention of posting them for sale online, they are a thief, is my intuition. Do I have a theory to explain this? Not yet...",1,2021-07-03 18:08:44
"@limerickless @GGKrishnamoomoo @CBHessick I'm with you in the conclusion, but not in the argument. If someone stops by Philly on the way to the shore and takes a 'free library' book to read at the beach, they are not a thief, is my intuition.",2,2021-07-03 18:07:51
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 18:01:37
@TessaMakesLove The book series Quantum Thief goes into this as if it were real thousands of years onward. It's a sort of magical bleakness that I wish more people would read...,1,2021-07-03 17:57:07
"Vibe-chaser, try adding avocado toast, The Book Thief and Johnny Cash into your daily routine today. BONUS: Set Mr. Blue Sky as your alarm ringtone! And that's the truth.",0,2021-07-03 17:52:03
I am a thief ?? I took a book from the Danville’s little library and I didn’t replace it🙃 https://t.co/nn3LHKfCdC,1,2021-07-03 17:49:59
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 17:38:06
"RT @FantasyIndies: ✨ Spotlight Saturday ✨ 

Thief of Spring: A Hades and Persephone Retelling (Part One) (Faeries of the Underworld Duology…",0,2021-07-03 17:36:12
"✨ Spotlight Saturday ✨ 

Thief of Spring: A Hades and Persephone Retelling (Part One) (Faeries of the Underworld Duology Book 1) by @KateMacAuthor 
https://t.co/zLkV4AwCVT

#spotlightsaturday #fantasyindies #fantasy #WritingCommunity https://t.co/znv62EgtZh",11,2021-07-03 17:34:06
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 17:31:59
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 17:29:36
@BekkerUndead The Book Thief by Markus Zusak,0,2021-07-03 17:27:35
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 17:27:26
RT @fadesintointent: @tressiemcphd Their function in practice is about guilt—not throwing away books—because there’s a Thing about the book…,0,2021-07-03 17:22:57
"@BPD_MN Little Free Library motto: ""If you need a book to read, take a book; If you have a book to leave, leave a book.""
Anyone who takes all the books with intent to sell is a scumbag. Because they are free to take = no theft.
But the scumbag that takes them all IS A THIEF.
@BPD_MN =😀",0,2021-07-03 17:16:15
"@karma_thief I remember a fellow artist that gave me that advice once, “If you wanna get into the comic book industry it isn’t enough with just showing tour portfolio at cons, you gotta be at the same parties and bars that editors are going” ...it never sounded to me like an accurate advice",0,2021-07-03 17:00:04
"@HKreke OMG so many. Jurassic Park for sure, and The Shining are up there. The Lord of the Rings Trilogy was great. The Firm, The Client, The Great Gatsby (the new one), Apollo 13, The Book Thief, The Perfect Storm---I can't choose!",1,2021-07-03 16:53:37
The Alchemy Thief - Book Tour and Giveaway https://t.co/bWFyhev9zs via @wordpressdotcom,0,2021-07-03 16:50:18
@skallagrimjones @BPD_MN I think you just solved the LFL book thief case,4,2021-07-03 16:48:49
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 16:43:36
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 16:42:58
"new book time 
cr: the thief on the winged horse by kate mascarenhas",0,2021-07-03 16:41:57
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 16:32:38
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 16:31:02
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 16:21:24
"Cool off from summer's heat!
❄️💖❄️💖❄️💖❄️💖
The storm sweeps in like a thief in the night.... 

from #Bestselling #Author Vicki Hinze
Deep Freeze: Stormwatch, Book 2 
🔊 #AUDIBLE #AUDIOBOOK https://t.co/amo5ndTv79
📱 Kindle Unlimited https://t.co/XRyeZtLt54

@vickihinze https://t.co/D6MF1d3wud",0,2021-07-03 16:16:01
Via Meronimo Milton: Cyber-Thief Invention (Part 1) is the highest selling book since The Hunger Games!,0,2021-07-03 16:07:24
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 16:03:17
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 16:00:24
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 15:56:52
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 15:53:07
"@Theatre_Girl24 I always see 'The Book Thief' whenever I go to bookstores but I always end up not buying it😰 But this time, I'll save up and grab a copy! Thank you so much!!❤️❤️",1,2021-07-03 15:45:15
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 15:41:55
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 15:34:25
#Win $15 GC #BookTour #Giveaway #BookBoost #Historical #Fiction #TheAlchemyThief #PiratesAndPuritans @RADennyAuthor https://t.co/bbF8BuvlIN,1,2021-07-03 15:26:15
@iishx1997 The book thief 😍😍😍😍😍😍😍,0,2021-07-03 15:25:49
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 15:24:49
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 15:23:57
"Cool off from summer's heat!
❄️💖❄️💖❄️💖❄️💖
The storm sweeps in like a thief in the night.... 

from #Bestselling #Author Vicki Hinze
Deep Freeze: Stormwatch, Book 2 
🔊 #AUDIBLE #AUDIOBOOK https://t.co/GUJBMxWeUP
📱 Kindle Unlimited https://t.co/3lp5jPnJt2

@vickihinze https://t.co/FB4YSACxG0",0,2021-07-03 15:16:01
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 15:09:51
#Win $15 GC #BookTour #Giveaway #BookBoost #Historical #Fiction #TheAlchemyThief #PiratesAndPuritans @RADennyAuthor https://t.co/O5iVE8pOQ5,1,2021-07-03 15:08:49
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 15:08:25
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 15:06:00
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 15:03:17
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 14:53:41
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 14:50:57
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 14:49:17
"RT @DangoBooks: Every week this July, we will be sharing a book set in Italy. We're starting off with Cornelia Funke's ""The Thief Lord"". Ha…",0,2021-07-03 14:43:19
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 14:43:01
RT @chelsabdullah: Please excuse my endless screaming but I also just found out THE STARDUST THIEF is on Goodreads?! If you are interested…,0,2021-07-03 14:42:53
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 14:42:06
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 14:36:30
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 14:34:54
"Whenever I see people going against freedom of fiction(this goes for Writing too) I get reminder of that scene on ""The book thief""... Nazis burning books that were going against the regime... (especially those written by Jews)",2,2021-07-03 14:28:56
"The fine print says if you take more than 1 free book, you are a thief https://t.co/0kC7M8sUR0",1,2021-07-03 14:26:46
"@Mineauxtaur @revanchist_fun They should really read ""The book thief""",2,2021-07-03 14:21:29
"@moviemenfes the book thief, latar waktu ceritanya pas PD 2. terus saving private ryan atau ga film dokumenter world war 2 in colour",0,2021-07-03 14:18:43
"""Bokat is an evocative wordsmith . . . she has crafted a sympathetic heroine as her main character . . . . A compulsively readable mystery and character study."" The verdict: Get it.
 https://t.co/EQ2ZrPVaqX  
@NicoleBokat",0,2021-07-03 14:16:00
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 14:07:03
@mikemwilson The Book Thief is poetry 😊,0,2021-07-03 14:01:14
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-03 13:59:11
"@sakshireports @goodreads Yes indeed, every Friday!! A few recent books I’ve finished or are currently enjoying have been based on recommendations here! Most recently A Gentleman in Moscow. Reading The Book Thief now, and Lonesome Dove.",1,2021-07-03 13:57:54
"RT @dalewritesstuff: ITS REVIEW TIME

This week we have the fantastic The Blacktongue Thief by @Buehlmeister 

https://t.co/lrJWBu8ahz

As…",0,2021-07-03 13:54:18
